term_str,n,n_chars,p,i,n_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,p2,h,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
regrettable,2,11,1.8075795425377693e-06,19.07750943495562,1,JJ,0,regrett,regrett,regret,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,1,0,1,0,0,-1
irate,2,5,1.8075795425377693e-06,19.07750943495562,1,NN,0,irat,irat,ir,6.855184233076264e-05,3.448411577719706e-05,1,0,0,0,0,1,0,0,0,0,-1
animated,2,8,1.8075795425377693e-06,19.07750943495562,1,VBN,0,anim,anim,anim,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,1,0,1,0,0,0,1
awkwardness,2,11,1.8075795425377693e-06,19.07750943495562,1,NN,0,awkward,awkward,awkward,6.855184233076264e-05,3.448411577719706e-05,0,0,1,0,0,1,0,0,0,0,-1
unwashed,2,8,1.8075795425377693e-06,19.07750943495562,1,JJ,0,unwash,unwash,unwash,6.855184233076264e-05,3.448411577719706e-05,0,0,1,0,0,1,0,0,0,0,-1
garish,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,garish,garish,gar,6.855184233076264e-05,3.448411577719706e-05,0,0,1,0,0,1,0,0,1,0,-1
unclean,2,7,1.8075795425377693e-06,19.07750943495562,2,JJ,0,unclean,unclean,unc,6.855184233076264e-05,3.448411577719706e-05,0,0,1,0,0,1,0,0,0,0,-1
suffocation,2,11,1.8075795425377693e-06,19.07750943495562,1,NN,0,suffoc,suffoc,suffoc,6.855184233076264e-05,3.448411577719706e-05,1,0,0,1,0,1,0,0,0,0,-1
reliance,2,8,1.8075795425377693e-06,19.07750943495562,1,NN,0,relianc,relianc,rely,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,0,1,0,0,1,1
stretcher,2,9,1.8075795425377693e-06,19.07750943495562,1,NN,0,stretcher,stretcher,stretcher,6.855184233076264e-05,3.448411577719706e-05,0,0,0,1,0,0,0,1,0,0,0
sneeze,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,sneez,sneez,sneez,6.855184233076264e-05,3.448411577719706e-05,0,0,1,0,0,1,0,0,1,0,-1
oblige,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,oblig,oblig,oblig,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,1,0,0,0,1,-1
turmoil,2,7,1.8075795425377693e-06,19.07750943495562,1,NN,0,turmoil,turmoil,turmoil,6.855184233076264e-05,3.448411577719706e-05,1,0,0,1,0,1,0,1,0,0,-1
torment,2,7,1.8075795425377693e-06,19.07750943495562,1,NN,0,torment,torment,tor,6.855184233076264e-05,3.448411577719706e-05,1,0,0,1,0,1,0,1,0,0,-1
inseparable,2,11,1.8075795425377693e-06,19.07750943495562,1,JJ,0,insepar,insepar,insep,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,1,0,1,0,0,1,1
outcry,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,outcri,outcri,outcry,6.855184233076264e-05,3.448411577719706e-05,1,0,0,1,0,1,0,0,1,0,-1
succulent,2,9,1.8075795425377693e-06,19.07750943495562,1,NN,0,succul,succul,succ,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,1,1,0,0,0,0
renounce,2,8,1.8075795425377693e-06,19.07750943495562,1,NN,0,renounc,renounc,renount,6.855184233076264e-05,3.448411577719706e-05,1,0,0,0,0,1,0,0,0,0,-1
sweetheart,2,10,1.8075795425377693e-06,19.07750943495562,2,NN,0,sweetheart,sweetheart,sweetheart,6.855184233076264e-05,3.448411577719706e-05,0,1,0,0,1,0,1,1,0,1,1
captor,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,captor,captor,capt,6.855184233076264e-05,3.448411577719706e-05,0,0,0,1,0,1,0,0,0,0,-1
marshal,2,7,1.8075795425377693e-06,19.07750943495562,1,NN,0,marshal,marshal,marsh,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,0,1,0,0,1,1
oppression,2,10,1.8075795425377693e-06,19.07750943495562,1,NN,0,oppress,oppress,oppress,6.855184233076264e-05,3.448411577719706e-05,1,0,1,1,0,1,0,1,0,0,-1
savagery,2,8,1.8075795425377693e-06,19.07750943495562,1,NN,0,savageri,savageri,savagery,6.855184233076264e-05,3.448411577719706e-05,1,0,0,1,0,1,0,0,0,0,-1
negotiate,2,9,1.8075795425377693e-06,19.07750943495562,1,NN,0,negoti,negoti,negoty,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,0,1,0,0,1,1
ravenous,2,8,1.8075795425377693e-06,19.07750943495562,1,JJ,0,raven,raven,rav,6.855184233076264e-05,3.448411577719706e-05,1,0,0,1,0,1,0,1,0,0,-1
dependent,2,9,1.8075795425377693e-06,19.07750943495562,1,NN,0,depend,depend,depend,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,1,1,0,0,1,0
gorgeous,2,8,1.8075795425377693e-06,19.07750943495562,1,JJ,0,gorgeou,gorgeous,gorg,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,1,0,1,0,0,0,1
tremor,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,tremor,tremor,trem,6.855184233076264e-05,3.448411577719706e-05,1,1,0,1,0,1,0,1,0,0,-1
unpredictable,2,13,1.8075795425377693e-06,19.07750943495562,1,JJ,0,unpredict,unpredict,unpredict,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,0,1,0,0,1,0,-1
worship,2,7,1.8075795425377693e-06,19.07750943495562,1,NN,0,worship,worship,wor,6.855184233076264e-05,3.448411577719706e-05,0,1,0,1,1,0,1,0,0,1,1
weirdo,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,weirdo,weirdo,weirdo,6.855184233076264e-05,3.448411577719706e-05,0,0,0,1,0,1,0,0,0,0,-1
entrails,2,8,1.8075795425377693e-06,19.07750943495562,1,NNS,0,entrail,entrail,entrail,6.855184233076264e-05,3.448411577719706e-05,0,0,1,0,0,1,0,0,0,0,-1
doomed,2,6,1.8075795425377693e-06,19.07750943495562,1,VBN,0,doom,doom,doom,6.855184233076264e-05,3.448411577719706e-05,0,0,0,1,0,1,0,1,0,0,-1
sickness,2,8,1.8075795425377693e-06,19.07750943495562,1,NN,0,sick,sick,sick,6.855184233076264e-05,3.448411577719706e-05,0,0,1,1,0,1,0,1,0,0,-1
perish,2,6,1.8075795425377693e-06,19.07750943495562,1,NN,0,perish,perish,per,6.855184233076264e-05,3.448411577719706e-05,0,0,0,1,0,1,0,1,0,0,-1
venerable,2,9,1.8075795425377693e-06,19.07750943495562,1,JJ,0,vener,vener,ven,6.855184233076264e-05,3.448411577719706e-05,0,1,0,0,1,0,1,0,0,1,1
pleasurable,2,11,1.8075795425377693e-06,19.07750943495562,1,JJ,0,pleasur,pleasur,pleas,6.855184233076264e-05,3.448411577719706e-05,0,0,0,0,1,0,1,0,0,0,1
sage,1,4,9.037897712688847e-07,20.07750943495562,1,NN,0,sage,sage,sag,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
depression,1,10,9.037897712688847e-07,20.07750943495562,1,NN,0,depress,depress,depress,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
readiness,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,readi,readi,ready,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,0,1,1
inflict,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,inflict,inflict,inflict,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,1,0,0,-1
flounder,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,flounder,flounder,flound,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,1,0,0,-1
disfigured,1,10,9.037897712688847e-07,20.07750943495562,1,VBN,0,disfigur,disfigur,disfig,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,1,0,0,-1
unequal,1,7,9.037897712688847e-07,20.07750943495562,1,JJ,0,unequ,unequ,uneq,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,1,0,0,-1
fuse,1,4,9.037897712688847e-07,20.07750943495562,1,NN,0,fuse,fuse,fus,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
abandonment,1,11,9.037897712688847e-07,20.07750943495562,1,NN,0,abandon,abandon,abandon,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,1,1,0,-1
dominate,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,domin,domin,domin,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,1,0,0,0,0
skillful,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,skill,skill,skil,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
inattention,1,11,9.037897712688847e-07,20.07750943495562,1,NN,0,inattent,inattent,inat,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,0,0,0,-1
germ,1,4,9.037897712688847e-07,20.07750943495562,1,NN,0,germ,germ,germ,3.427592116538132e-05,1.8145847659867414e-05,0,1,1,0,0,0,0,0,0,0,0
mishap,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,mishap,mishap,mishap,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,1,0,1,0,1,1,0,-1
stint,1,5,9.037897712688847e-07,20.07750943495562,1,NN,0,stint,stint,stint,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,1,0,0,-1
launch,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,launch,launch,launch,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,0,0,1,0,0,0,1
relapse,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,relaps,relaps,relaps,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,1,0,0,-1
slander,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,slander,slander,sland,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,0,0,1,0,0,0,0,-1
lowest,1,6,9.037897712688847e-07,20.07750943495562,1,JJS,0,lowest,lowest,lowest,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
structure,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,structur,structur,structure,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
obnoxious,1,9,9.037897712688847e-07,20.07750943495562,1,JJ,0,obnoxi,obnoxi,obnoxy,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,0,0,1,0,1,0,0,-1
erase,1,5,9.037897712688847e-07,20.07750943495562,1,NN,0,eras,eras,eras,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,0,0,0,-1
jest,1,4,9.037897712688847e-07,20.07750943495562,1,NN,0,jest,jest,jest,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,0,1,0,1
heartless,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,heartless,heartless,heartless,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
inability,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,inabl,inabl,in,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
elegance,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,eleg,eleg,eleg,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,0,1,1
sincere,1,7,9.037897712688847e-07,20.07750943495562,1,RB,0,sincer,sincer,sint,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
suspense,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,suspens,suspens,suspens,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,1,0,0,0,0,1,0,0
clashing,1,8,9.037897712688847e-07,20.07750943495562,1,VBG,0,clash,clash,clash,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,0,0,0,-1
valor,1,5,9.037897712688847e-07,20.07750943495562,1,NN,0,valor,valor,val,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
comrade,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,comrad,comrad,comrad,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
accursed,1,8,9.037897712688847e-07,20.07750943495562,1,VBN,0,accurs,accurs,accurs,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,1,0,0,-1
insurmountable,1,14,9.037897712688847e-07,20.07750943495562,1,JJ,0,insurmount,insurmount,insurmount,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,1,0,0,-1
disorder,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,disord,disord,disord,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,0,0,0,-1
entertained,1,11,9.037897712688847e-07,20.07750943495562,1,VBN,0,entertain,entertain,entertain,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,0,0,0,1
toothache,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,toothach,toothach,toothach,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,0,0,0,-1
depend,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,depend,depend,depend,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,0,0,0,0,0,1,0
delirious,1,9,9.037897712688847e-07,20.07750943495562,1,JJ,0,deliri,deliri,deliry,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
paddle,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,paddl,paddl,paddl,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,0,0,1,0,0,0,1
ovation,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,ovat,ovat,ov,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
incursion,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,incurs,incurs,incurs,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,0,0,0,-1
bereaved,1,8,9.037897712688847e-07,20.07750943495562,1,VBN,0,bereav,bereav,bereav,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
ooze,1,4,9.037897712688847e-07,20.07750943495562,1,NN,0,ooz,ooz,ooz,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,0,0,1,0,0,0,0,-1
disused,1,7,9.037897712688847e-07,20.07750943495562,1,VBN,0,disus,disus,disus,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,0,0,0,-1
disparaging,1,11,9.037897712688847e-07,20.07750943495562,1,VBG,0,disparag,disparag,disp,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,0,0,1,0,1,0,0,-1
foray,1,5,9.037897712688847e-07,20.07750943495562,1,NN,0,foray,foray,foray,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,0,0,0,-1
optimism,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,optim,optim,optim,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,1,1,1
averse,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,avers,avers,avers,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,0,0,0,-1
vigilant,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,vigil,vigil,vigil,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,0,1,0,0,1,1
garbage,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,garbag,garbag,garb,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,0,0,1,0,0,0,0,-1
engaging,1,8,9.037897712688847e-07,20.07750943495562,1,VBG,0,engag,engag,eng,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,0,0,1,1
plight,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,plight,plight,plight,3.427592116538132e-05,1.8145847659867414e-05,0,1,1,1,0,1,0,1,0,0,-1
freakish,1,8,9.037897712688847e-07,20.07750943495562,1,JJ,0,freakish,freakish,freak,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,1,0,1,0,0,1,0,-1
hostile,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,hostil,hostil,hostil,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,0,0,0,-1
saturated,1,9,9.037897712688847e-07,20.07750943495562,1,VBN,0,satur,satur,sat,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,0,0,1,0,0,0,0,-1
humbled,1,7,9.037897712688847e-07,20.07750943495562,1,VBN,0,humbl,humbl,humbl,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,1,0,0,1
unquestioned,1,12,9.037897712688847e-07,20.07750943495562,1,JJ,0,unquest,unquest,unquest,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
incense,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,incens,incens,incens,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,0,0,0,-1
courageous,1,10,9.037897712688847e-07,20.07750943495562,1,JJ,0,courag,courag,cour,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,0,1,0,0,0,1
delegate,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,deleg,deleg,deleg,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
tyranny,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,tyranni,tyranni,tyranny,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,1,0,0,-1
noxious,1,7,9.037897712688847e-07,20.07750943495562,1,JJ,0,noxiou,noxious,noxy,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,1,0,1,0,0,0,0,-1
intrigue,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,intrigu,intrigu,intrigu,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,1,0,1,0,0,1,0,-1
deflate,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,deflat,deflat,defl,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,1,0,0,-1
battled,1,7,9.037897712688847e-07,20.07750943495562,1,VBN,0,battl,battl,battl,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,1,0,0,-1
rejoicing,1,9,9.037897712688847e-07,20.07750943495562,1,VBG,0,rejoic,rejoic,rejo,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,1,0,1
unsightly,1,9,9.037897712688847e-07,20.07750943495562,1,RB,0,unsightli,unsight,unsight,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,0,0,1,0,0,0,0,-1
usurped,1,7,9.037897712688847e-07,20.07750943495562,1,JJ,0,usurp,usurp,usurp,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,0,0,0,-1
dispel,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,dispel,dispel,dispel,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
hurtful,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,hurt,hurt,hurt,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,1,0,0,-1
kindred,1,7,9.037897712688847e-07,20.07750943495562,1,VBN,0,kindr,kindr,kindr,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,0,1,1
esteem,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,esteem,esteem,esteem,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,1,0,1,1
parasite,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,parasit,parasit,parasit,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,1,0,1,0,0,0,0,-1
invader,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,invad,invad,invad,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,1,0,0,-1
mocking,1,7,9.037897712688847e-07,20.07750943495562,1,VBG,0,mock,mock,mock,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,0,0,1,0,1,0,0,-1
dabbling,1,8,9.037897712688847e-07,20.07750943495562,1,VBG,0,dabbl,dabbl,dabbl,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,0,0,1,0,0,0,0,-1
partnership,1,11,9.037897712688847e-07,20.07750943495562,1,NN,0,partnership,partnership,partn,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
balm,1,4,9.037897712688847e-07,20.07750943495562,1,NN,0,balm,balm,balm,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,1,1,0,0,0,0
whirlwind,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,whirlwind,whirlwind,whirlwind,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,0,0,0,-1
atrocity,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,atroc,atroc,atroc,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,1,0,0,-1
withdraw,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,withdraw,withdraw,withdraw,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
thrash,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,thrash,thrash,thrash,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,1,0,0,-1
joyous,1,6,9.037897712688847e-07,20.07750943495562,1,JJ,0,joyou,joyous,joy,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,0,0,0,1
loathe,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,loath,loath,loath,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,0,0,1,0,0,0,0,-1
extinguish,1,10,9.037897712688847e-07,20.07750943495562,1,JJ,0,extinguish,extinguish,extinct,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,0,0,0,-1
oppress,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,oppress,oppress,oppress,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,1,0,1,0,1,0,0,-1
romance,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,romanc,romanc,rom,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,1,1,0,1,1,1,1,1
contributor,1,11,9.037897712688847e-07,20.07750943495562,1,NN,0,contributor,contributor,contribut,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
recreational,1,12,9.037897712688847e-07,20.07750943495562,1,JJ,0,recreat,recreat,recr,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,0,0,1
breakup,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,breakup,breakup,breakup,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
exquisite,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,exquisit,exquisit,exquisit,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,0,0,0,1
accompaniment,1,13,9.037897712688847e-07,20.07750943495562,1,NN,0,accompani,accompani,accompany,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,0,1,1
egregious,1,9,9.037897712688847e-07,20.07750943495562,1,JJ,0,egregi,egregi,egregy,3.427592116538132e-05,1.8145847659867414e-05,1,0,1,0,0,1,0,0,0,0,-1
quarrel,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,quarrel,quarrel,quarrel,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,0,0,0,-1
humiliate,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,humili,humili,humy,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,1,0,0,-1
helplessness,1,12,9.037897712688847e-07,20.07750943495562,1,NN,0,helpless,helpless,helpless,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,1,0,1,0,1,0,0,-1
ineptitude,1,10,9.037897712688847e-07,20.07750943495562,1,NN,0,ineptitud,ineptitud,ineptitud,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,1,0,1,0,1,0,0,-1
morality,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,moral,moral,mor,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
prosper,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,prosper,prosper,prosp,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,1,0,1,0,0,0,1
surround,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,surround,surround,surround,3.427592116538132e-05,1.8145847659867414e-05,0,1,0,0,0,1,1,0,0,0,0
belligerent,1,11,9.037897712688847e-07,20.07750943495562,1,NN,0,belliger,belliger,bellig,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,0,0,0,-1
omniscient,1,10,9.037897712688847e-07,20.07750943495562,1,NN,0,omnisci,omnisci,omniscy,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
slop,1,4,9.037897712688847e-07,20.07750943495562,1,NN,0,slop,slop,slop,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,0,0,1,0,0,0,0,-1
tender,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,tender,tender,tend,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,0,0,1,1
enlighten,1,9,9.037897712688847e-07,20.07750943495562,1,VB,0,enlighten,enlighten,enlight,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,1,0,1,0,0,1,1
supplication,1,12,9.037897712688847e-07,20.07750943495562,1,NN,0,supplic,supplic,supply,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
diminish,1,8,9.037897712688847e-07,20.07750943495562,1,NN,0,diminish,diminish,dimin,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
blister,1,7,9.037897712688847e-07,20.07750943495562,1,NN,0,blister,blister,blist,3.427592116538132e-05,1.8145847659867414e-05,0,0,1,0,0,1,0,0,0,0,-1
cancel,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,cancel,cancel,cancel,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,1,0,1,0,0,-1
husbandry,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,husbandri,husbandri,husbandry,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
intolerable,1,11,9.037897712688847e-07,20.07750943495562,1,JJ,0,intoler,intoler,intol,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,0,0,1,0,0,0,0,-1
violation,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,violat,violat,viol,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,1,1,0,-1
safeguard,1,9,9.037897712688847e-07,20.07750943495562,1,NN,0,safeguard,safeguard,safeguard,3.427592116538132e-05,1.8145847659867414e-05,0,0,0,0,0,0,1,0,0,1,1
thresh,1,6,9.037897712688847e-07,20.07750943495562,1,NN,0,thresh,thresh,thresh,3.427592116538132e-05,1.8145847659867414e-05,1,0,0,1,0,1,0,1,0,0,-1
